"company name","Name of owner","Street","City","District","Tel.","homepage","Email","page_url"
"MUT-Tschamber GmbH Ingenieurbüro  ","","Nettetalstr. 37","Düsseldorf","Unterbach","(02 11) 2 70 17 24","http://www.mut-tschamber.de","","https://www.dasoertliche.de/?id=0184032969511329877721&recuid=MBCJ37OE5AETKECN4PTKLKPJMXMLFC6B5VXKBTEZUDMVUAQ&action=58&pagePos=11&dar=1&kw=Ingenieurb%c3%bcro&form_name=detail&lastFormName=search_nat&ci=D%c3%bcsseldorf&recFrom=251&hitno=6&kgs=05111000&zvo_ok=0&radius=5&orderby=name&ttforderby=rel&buc=184&verlNr=102&page=78&context=11"
"Müther Engineering GmbH  ","","Vennhauser Allee 251","Düsseldorf","Vennhausen","(02 11) 92 62-6 20","","","https://www.dasoertliche.de/?id=0184054893930329877721&recuid=3ZWNROKTV4QSEGFWQZCPOCWB3PYFLDD2YXIOEJOPNLY6IAQ&action=58&pagePos=11&dar=1&kw=Ingenieurb%c3%bcro&form_name=detail&lastFormName=search_nat&ci=D%c3%bcsseldorf&recFrom=251&hitno=4&kgs=05111000&zvo_ok=0&radius=5&orderby=name&ttforderby=rel&buc=184&verlNr=102&page=78&context=11"
"MTM Ingenieure GmbH  ","","Jürgensplatz 38","Düsseldorf","Unterbilk","(02 11) 56 62 27 70","www.mtm-ingenieure.de","","https://www.dasoertliche.de/?id=0184066835771329877721&recuid=M26YG7STOLYDF4CGA3WETPYQMMH5KFVYEHU3ZAQKZUN4UW6EXYBA&action=58&pagePos=11&dar=1&kw=Ingenieurb%c3%bcro&form_name=detail&lastFormName=search_nat&ci=D%c3%bcsseldorf&recFrom=251&hitno=2&kgs=05111000&zvo_ok=0&radius=5&orderby=name&ttforderby=rel&buc=184&verlNr=102&page=78&context=11"
"Moritz Rolf Ingenieurbüro  ","","Geibelstr. 73","Düsseldorf","Grafenberg","(02 11) 67 68 49","","","https://www.dasoertliche.de/?id=0184032991995365549918&recuid=VTCXXFFKRGEMHN6FHYMSOZLIVF2B2PYFOKWTWO3AGNNJMAQ&action=58&pagePos=11&dar=1&kw=Ingenieurb%c3%bcro&form_name=detail&lastFormName=search_nat&ci=D%c3%bcsseldorf&recFrom=251&hitno=1&kgs=05111000&zvo_ok=0&radius=5&orderby=name&ttforderby=rel&buc=184&verlNr=102&page=78&context=11"
"mo Architekten Ingenieure Architekt  ","","Heinrichstr. 55","Düsseldorf","Düsseltal","(02 11) 53 02 50-0","www.mo-architekten.de","","https://www.dasoertliche.de/?id=0184088131936381533935&recuid=IF6UOZFNAYIC4XIATWZ7VJOQISM7DE7D2RH7HR5677OXWAQ&action=58&pagePos=11&dar=1&kw=Ingenieurb%c3%bcro&form_name=detail&lastFormName=search_nat&ci=D%c3%bcsseldorf&recFrom=251&hitno=0&kgs=05111000&zvo_ok=0&radius=5&orderby=name&ttforderby=rel&buc=184&verlNr=102&page=78&context=11"
"Meinsma MTM Ingenieure GmbH Ingenieurbüro  ","","Jürgensplatz 38","Düsseldorf","Unterbilk","(02 11) 56 62 27 70","www.mtm-ingenieure.de","","https://www.dasoertliche.de/?id=0184052739267393370086&recuid=RDN6O6GJHOLO3MXGDBIUYW3WRVUTW4CWI4D5U5RWIANSRYIC&action=58&pagePos=10&dar=1&kw=Ingenieurb%c3%bcro&form_name=detail&lastFormName=search_nat&ci=D%c3%bcsseldorf&recFrom=226&hitno=21&kgs=05111000&zvo_ok=0&radius=5&orderby=name&ttforderby=rel&buc=184&verlNr=102&page=78&context=11"
"Meinsma MTM Ingenieure GmbH Ingenieurbüro  ","","Jürgensplatz 38","Düsseldorf","Unterbilk","","www.mtm-ingenieure.de","","https://www.dasoertliche.de/?id=0184058221967393370086&recuid=HN7EFS3MRAZV4F2V6GIJR3WTHZH5XE7TX2NUIAQ&action=58&pagePos=10&dar=1&kw=Ingenieurb%c3%bcro&form_name=detail&lastFormName=search_nat&ci=D%c3%bcsseldorf&recFrom=226&hitno=20&kgs=05111000&zvo_ok=0&radius=5&orderby=name&ttforderby=rel&buc=184&verlNr=102&page=78&context=11"
"Medilanski Rudolf Ingenieurbüro  ","","Bismarckweg 9","Düsseldorf","Ludenberg","(02 11) 6 80 22 19","","","https://www.dasoertliche.de/?id=0184082006233329877721&recuid=GES4MOSMSNUFIQKY7SYLPUEIGSHMJ3ESRQ73HHERVK7AWAQ&action=58&pagePos=10&dar=1&kw=Ingenieurb%c3%bcro&form_name=detail&lastFormName=search_nat&ci=D%c3%bcsseldorf&recFrom=226&hitno=19&kgs=05111000&zvo_ok=0&radius=5&orderby=name&ttforderby=rel&buc=184&verlNr=102&page=78&context=11"
"Markmann Erwin Bauingenieur  ","","Emil-Barth-Str. 103","Düsseldorf","Garath","(02 11) 70 92 33","","","https://www.dasoertliche.de/?id=0184082068663329877721&recuid=66ALLBQ3RTGZN4U4G4PBKFRN6IYVS7C6G73BMFRINMN42AQ&action=58&pagePos=10&dar=1&kw=Ingenieurb%c3%bcro&form_name=detail&lastFormName=search_nat&ci=D%c3%bcsseldorf&recFrom=226&hitno=18&kgs=05111000&zvo_ok=0&radius=5&orderby=name&ttforderby=rel&buc=184&verlNr=102&page=78&context=11"
"Mantel K. , Theurich H.-P. Dipl.-Ing.(TH) Ingenieurbüro für Objektplanung ","","Posener Str. 43","Düsseldorf","Eller","(02 11) 21 77 11","","","https://www.dasoertliche.de/?id=0184082187622332974058&recuid=62VUBFJOFDTJPRMCJV6DMFYG6MCFQ5K7DT3Q2IYVIY3MYAQ&action=58&pagePos=10&dar=1&kw=Ingenieurb%c3%bcro&form_name=detail&lastFormName=search_nat&ci=D%c3%bcsseldorf&recFrom=226&hitno=17&kgs=05111000&zvo_ok=0&radius=5&orderby=name&ttforderby=rel&buc=184&verlNr=102&page=78&context=11"
"MAK -Engineering-und Handels gesellschaft mbH  ","","Frobenstr. 25","Düsseldorf","Rath","(02 11) 6 39 54 22","","","https://www.dasoertliche.de/?id=0184066699142393370086&recuid=3COL3U7MKDIZTV7YDIDXOAJR3UBFGLL3GXLBADDJFROOEAQ&action=58&pagePos=10&dar=1&kw=Ingenieurb%c3%bcro&form_name=detail&lastFormName=search_nat&ci=D%c3%bcsseldorf&recFrom=226&hitno=16&kgs=05111000&zvo_ok=0&radius=5&orderby=name&ttforderby=rel&buc=184&verlNr=102&page=78&context=11"
"Mai Planung & Konstruktions GmbH  ","","Elisabethstr. 105","Düsseldorf","40217 Düsseldorf","(02 11) 9 34 80 87","","","https://www.dasoertliche.de/?id=0184082742366329877721&recuid=7D743GNY2OZJTFWYEEAECGKS7UEF4GS4K33EWEZNKZJR4XP3AI&action=58&pagePos=10&dar=1&kw=Ingenieurb%c3%bcro&form_name=detail&lastFormName=search_nat&ci=D%c3%bcsseldorf&recFrom=226&hitno=15&kgs=05111000&zvo_ok=0&radius=5&orderby=name&ttforderby=rel&buc=184&verlNr=102&page=78&context=11"
"M Plan  ","","Holzstr. 2","Düsseldorf","Hafen","(02 11) 30 23 46-0","www.onmotive.de","","https://www.dasoertliche.de/?id=0184084611052329877721&recuid=6LTTYZHPASVNFN46BMGVOECK64BVCBCTJ36BOHB7LVFRIRPRAI&action=58&pagePos=10&dar=1&kw=Ingenieurb%c3%bcro&form_name=detail&lastFormName=search_nat&ci=D%c3%bcsseldorf&recFrom=226&hitno=14&kgs=05111000&zvo_ok=0&radius=5&orderby=name&ttforderby=rel&buc=184&verlNr=102&page=78&context=11"
"lux et umbra Inh. Natalia Hoffmann-Demsing Coaching  ","","Reisholzer Werftstr. 29 A","Düsseldorf","Holthausen","(02 11) 82 80 07 67","www.lux-umbra-coaching.de","","https://www.dasoertliche.de/?id=0184081678261396566230&recuid=RBM5EKV6MQ272INI5R32I2HURWTB5MDCYUDVQUVUOTMUUYYC&action=58&pagePos=10&dar=1&kw=Ingenieurb%c3%bcro&form_name=detail&lastFormName=search_nat&ci=D%c3%bcsseldorf&recFrom=226&hitno=13&kgs=05111000&zvo_ok=0&radius=5&orderby=name&ttforderby=rel&buc=184&verlNr=102&page=78&context=11"
"Loesche GmbH  ","","Hansaallee 243","Düsseldorf","Heerdt","0162 2 08 03 32","http://www.loesche.com","","https://www.dasoertliche.de/?id=0184072601821393278156&recuid=BPQE3G4VBWWGJBLYHWFDJV2NBYWLKNV4I4CVPPSJVQQTCAQ&action=58&pagePos=10&dar=1&kw=Ingenieurb%c3%bcro&form_name=detail&lastFormName=search_nat&ci=D%c3%bcsseldorf&recFrom=226&hitno=12&kgs=05111000&zvo_ok=0&radius=5&orderby=name&ttforderby=rel&buc=184&verlNr=102&page=78&context=11"
"Lindschulte + Kloppe Ingenieurgesellschaft mbH  ","","Stresemannstr. 26","Düsseldorf","Stadtmitte","(02 11) 36 11 37-0","www.lindschulte.de","","https://www.dasoertliche.de/?id=0184051374668329877721&recuid=XWY7MKE5QT65JX6ZPUEXK3Y4XBNSSNQ7DCZTGPARA4IYOAQ&action=58&pagePos=10&dar=1&kw=Ingenieurb%c3%bcro&form_name=detail&lastFormName=search_nat&ci=D%c3%bcsseldorf&recFrom=226&hitno=11&kgs=05111000&zvo_ok=0&radius=5&orderby=name&ttforderby=rel&buc=184&verlNr=102&page=78&context=11"
"Levar Jure  ","","Sulzbachstr. 71","Düsseldorf","Gerresheim","(02 11) 23 71 73","http://de.dawanda.com/shop/LEVARDESIGN/info#shop_imprint","","https://www.dasoertliche.de/?id=0184084686745329877721&recuid=ZSMAG7CG6XKKT3VNAEBS2LRVZEWQUR3FF7GS42DHMM4PMAQ&action=58&pagePos=10&dar=1&kw=Ingenieurb%c3%bcro&form_name=detail&lastFormName=search_nat&ci=D%c3%bcsseldorf&recFrom=226&hitno=10&kgs=05111000&zvo_ok=0&radius=5&orderby=name&ttforderby=rel&buc=184&verlNr=102&page=78&context=11"
"Lemke Günter Dipl.Ing. Ingenieurbüro für Statik  ","","Corellistr. 75","Düsseldorf","Urdenbach","(02 11) 70 79 61","","","https://www.dasoertliche.de/?id=0184032978376329877721&recuid=S27FCTOL2LZPHU75OZOV6XYTSMDTEQR7BGLVYRBBBIS2YAQ&action=58&pagePos=10&dar=1&kw=Ingenieurb%c3%bcro&form_name=detail&lastFormName=search_nat&ci=D%c3%bcsseldorf&recFrom=226&hitno=9&kgs=05111000&zvo_ok=0&radius=5&orderby=name&ttforderby=rel&buc=184&verlNr=102&page=78&context=11"
"Lehmann Siegfried Dr. Ingenieur  ","","Kleiansring 1","Düsseldorf","Kalkum","(02 11) 40 44 80","","","https://www.dasoertliche.de/?id=0184032976673329877721&recuid=DXYU36WZXW6XRGLQKCRRBVC4DAY7YGFUIYOHH6ICRBVCOAQ&action=58&pagePos=10&dar=1&kw=Ingenieurb%c3%bcro&form_name=detail&lastFormName=search_nat&ci=D%c3%bcsseldorf&recFrom=226&hitno=8&kgs=05111000&zvo_ok=0&radius=5&orderby=name&ttforderby=rel&buc=184&verlNr=102&page=78&context=11"
"LEG Wohnen NRW GmbH  ","","Hans-Böckler-Str. 38","Düsseldorf","Golzheim","(02 11) 45 68-0","http://www.leg-wohnen.de","info@leg-wohnen.de","https://www.dasoertliche.de/?id=0184088670333392846134&recuid=ISQTZFZ2I7WQDZTELSSATIAMIFY3M27OWOIHBSBB5VXONIQC&action=58&pagePos=10&dar=2&kw=Ingenieurb%c3%bcro&form_name=detail&lastFormName=search_nat&ci=D%c3%bcsseldorf&recFrom=226&hitno=7&kgs=05111000&zvo_ok=0&radius=5&orderby=name&ttforderby=rel&buc=184&verlNr=102&page=78&context=11"
"Lackner Manfred Architekt und Ingenieur  ","","Scheurenstr. 4","Düsseldorf","Friedrichstadt","(02 11) 38 15 26","","","https://www.dasoertliche.de/?id=0184032976654389649502&recuid=OPQTNEGOICWRFAQYN7GQBOSMOZ352CO2KZZC7PLY4Z5ESAQ&action=58&pagePos=10&dar=1&kw=Ingenieurb%c3%bcro&form_name=detail&lastFormName=search_nat&ci=D%c3%bcsseldorf&recFrom=226&hitno=6&kgs=05111000&zvo_ok=0&radius=5&orderby=name&ttforderby=rel&buc=184&verlNr=102&page=78&context=11"
"Kunze Oliver Dipl.-Ing. Sicherheitsingenieur  ","","Pigageallee 26","Düsseldorf","Benrath","(02 11) 7 11 91 21","www.arbeitesicher.de","","https://www.dasoertliche.de/?id=0184088031264379636104&recuid=T2B4Q4CRIPEOX3PEEN7AE6ROTMJD6XR5FKIA6MKTFMR2IAQ&action=58&pagePos=10&dar=1&kw=Ingenieurb%c3%bcro&form_name=detail&lastFormName=search_nat&ci=D%c3%bcsseldorf&recFrom=226&hitno=5&kgs=05111000&zvo_ok=0&radius=5&orderby=name&ttforderby=rel&buc=184&verlNr=102&page=78&context=11"
"KUNKEL + Partner KG  ","","Tußmannstr. 61","Düsseldorf","Pempelfort","","http://www.kunkel-partner.de","","https://www.dasoertliche.de/?id=0184087740475392938153&recuid=HKAB3B5ADXFW7TTRHO5HBWJNH6Y5ICPFD6Q3UAQ&action=58&pagePos=10&dar=1&kw=Ingenieurb%c3%bcro&form_name=detail&lastFormName=search_nat&ci=D%c3%bcsseldorf&recFrom=226&hitno=4&kgs=05111000&zvo_ok=0&radius=5&orderby=name&ttforderby=rel&buc=184&verlNr=102&page=78&context=11"
"KUNKEL + Partner GmbH & Co.KG  ","","Tussmanstr. 61","Düsseldorf","40477 Düsseldorf","(02 11) 94 88-0","http://www.kunkel-partner.de","","https://www.dasoertliche.de/?id=0184087740479392938153&recuid=FQ5IHJKCBFYXS5DHQWWMVT4XFG5N754GFD4KRXETQDOI4OIC&action=58&pagePos=10&dar=1&kw=Ingenieurb%c3%bcro&form_name=detail&lastFormName=search_nat&ci=D%c3%bcsseldorf&recFrom=226&hitno=3&kgs=05111000&zvo_ok=0&radius=5&orderby=name&ttforderby=rel&buc=184&verlNr=102&page=78&context=11"
"Kultscher Dagmar  ","","Heiligenhauser Str. 41 A","Düsseldorf","Hassels","","","","https://www.dasoertliche.de/?id=0184082419074353715988&recuid=DWSMNCLMIDXWRSDJE2DA77AJDAAMGV56BUJUZC2UWQ5SOAQ&action=58&pagePos=10&dar=1&kw=Ingenieurb%c3%bcro&form_name=detail&lastFormName=search_nat&ci=D%c3%bcsseldorf&recFrom=226&hitno=2&kgs=05111000&zvo_ok=0&radius=5&orderby=name&ttforderby=rel&buc=184&verlNr=102&page=78&context=11"
"Kullmann Jürgen Dipl.-Ing.  ","","Malkastenstr. 2","Düsseldorf","Pempelfort","(02 11) 35 62 33","","","https://www.dasoertliche.de/?id=0184055975936371167384&recuid=GM22A3YXCJ7EMWK7WWJ6RZ4YG36NXU42QIZJ7FPATGVASAQ&action=58&pagePos=10&dar=1&kw=Ingenieurb%c3%bcro&form_name=detail&lastFormName=search_nat&ci=D%c3%bcsseldorf&recFrom=226&hitno=1&kgs=05111000&zvo_ok=0&radius=5&orderby=name&ttforderby=rel&buc=184&verlNr=102&page=78&context=11"
"Kuhn Eduard Elektroingenieur  ","","Drususstr. 25","Düsseldorf","Oberkassel","(02 11) 57 09 53","","","https://www.dasoertliche.de/?id=0184079262295329877721&recuid=SGX7UU7MN3SOJR77PBKUKTQCSQTGOXBYDCIEWWRIOVXKWAQ&action=58&pagePos=10&dar=1&kw=Ingenieurb%c3%bcro&form_name=detail&lastFormName=search_nat&ci=D%c3%bcsseldorf&recFrom=226&hitno=0&kgs=05111000&zvo_ok=0&radius=5&orderby=name&ttforderby=rel&buc=184&verlNr=102&page=78&context=11"
"Kruschinski Reinhold Büro  ","","Am Roten Haus 71","Düsseldorf","Unterrath","(02 11) 4 79 20 46","","","https://www.dasoertliche.de/?id=0184055068609329877721&recuid=QVE2AQDTUMBPOPHWRBVOYUPEQCTRTBRH4CF3OVFJCLJL6AQ&action=58&pagePos=9&dar=1&kw=Ingenieurb%c3%bcro&form_name=detail&lastFormName=search_nat&ci=D%c3%bcsseldorf&recFrom=201&hitno=21&kgs=05111000&zvo_ok=0&radius=5&orderby=name&ttforderby=rel&buc=184&verlNr=102&page=78&context=11"
"Kreißl Peter Ingenieur- und Vermessungsbüro  ","","Am Ginsterberg 29 A","Düsseldorf","Unterbach","(02 11) 20 12 66","www.ingbkreissl.de","","https://www.dasoertliche.de/?id=0184032970600389649502&recuid=YUM7ADS7ONJLO7FM6FF7QDFUYDVWRRDMV3CPWC6MKWBP6AQ&action=58&pagePos=9&dar=1&kw=Ingenieurb%c3%bcro&form_name=detail&lastFormName=search_nat&ci=D%c3%bcsseldorf&recFrom=201&hitno=20&kgs=05111000&zvo_ok=0&radius=5&orderby=name&ttforderby=rel&buc=184&verlNr=102&page=78&context=11"
"Krecklau Detlev Dipl.-Ing. Ingenieurbüro  ","","Lakronstr. 48","Düsseldorf","Gerresheim","(02 11) 29 70 22","","","https://www.dasoertliche.de/?id=0184064977331329877721&recuid=2G6GFSICAT32HWNSB4BD4CAR2RBEQX3YBPID4YJZIIT6WAQ&action=58&pagePos=9&dar=1&kw=Ingenieurb%c3%bcro&form_name=detail&lastFormName=search_nat&ci=D%c3%bcsseldorf&recFrom=201&hitno=19&kgs=05111000&zvo_ok=0&radius=5&orderby=name&ttforderby=rel&buc=184&verlNr=102&page=78&context=11"
"Krahe Helmut Ingenieur  ","","Glehner Weg 30","Düsseldorf","Lörick","(02 11) 59 11 40","","","https://www.dasoertliche.de/?id=0184032991459329877721&recuid=RJVF566OUYQ7QC7CRE5YQQ6HR6HBTHZD3WF6YGVBCPY3AAQ&action=58&pagePos=9&dar=1&kw=Ingenieurb%c3%bcro&form_name=detail&lastFormName=search_nat&ci=D%c3%bcsseldorf&recFrom=201&hitno=16&kgs=05111000&zvo_ok=0&radius=5&orderby=name&ttforderby=rel&buc=184&verlNr=102&page=78&context=11"
"Kochanek Rinne GbR Julian-Andrè  ","","Suitbertusstr. 149","Düsseldorf","Bilk","(02 11) 93 37 10 71","","","https://www.dasoertliche.de/?id=0184086817132389649502&recuid=IJ4XJMXENIZC2GRKSWIM5IOUI7DOTF5N4XGXRA6GVT4YAQYC&action=58&pagePos=9&dar=1&kw=Ingenieurb%c3%bcro&form_name=detail&lastFormName=search_nat&ci=D%c3%bcsseldorf&recFrom=201&hitno=15&kgs=05111000&zvo_ok=0&radius=5&orderby=name&ttforderby=rel&buc=184&verlNr=102&page=78&context=11"
"Knoche Horst Ingenieurbüro  ","","Meineckestr. 63","Düsseldorf","Golzheim","","www.hknochedus-claimsoffice.de","","https://www.dasoertliche.de/?id=0184058216912332974058&recuid=YFHOF6BP2QC26INCTZBKQFHDYSLHBJLI7HALYVMBK7K7WAQ&action=58&pagePos=9&dar=1&kw=Ingenieurb%c3%bcro&form_name=detail&lastFormName=search_nat&ci=D%c3%bcsseldorf&recFrom=201&hitno=14&kgs=05111000&zvo_ok=0&radius=5&orderby=name&ttforderby=rel&buc=184&verlNr=102&page=78&context=11"
"Knoche Horst Ingenieur- und Sachverständigenbüro  ","","Meineckestr. 63","Düsseldorf","Golzheim","(02 11) 45 17 77","www.hknochedus-claimsoffice.de","","https://www.dasoertliche.de/?id=0184081546953332974058&recuid=6LHHQLFCAGCZZIMRA4HTWETD65HSCIS3PHZUATK2MVK4QAQ&action=58&pagePos=9&dar=1&kw=Ingenieurb%c3%bcro&form_name=detail&lastFormName=search_nat&ci=D%c3%bcsseldorf&recFrom=201&hitno=13&kgs=05111000&zvo_ok=0&radius=5&orderby=name&ttforderby=rel&buc=184&verlNr=102&page=78&context=11"
"Klein Manfred Ing.grad. Fernmeldetechnik , Bettina ","","Wernigeroder Str. 63","Düsseldorf","Hellerhof","(02 11) 70 31 77","www.ingenieurbuero-klein.net","","https://www.dasoertliche.de/?id=0184078610496329877721&recuid=Y5ACRLTH3UF2WJNOQATYEGHNYLETRO3O67DKEYOELPN72AQ&action=58&pagePos=9&dar=1&kw=Ingenieurb%c3%bcro&form_name=detail&lastFormName=search_nat&ci=D%c3%bcsseldorf&recFrom=201&hitno=12&kgs=05111000&zvo_ok=0&radius=5&orderby=name&ttforderby=rel&buc=184&verlNr=102&page=78&context=11"
"Klapdor GmbH, Dr.Ing.  ","","Kalkumer Str. 173","Düsseldorf","Unterrath","(02 11) 4 22 08 89","","","https://www.dasoertliche.de/?id=0184032977527329877721&recuid=2K23RAIQS37L5VFCIILFIGYY25WHYGLQDTOCCPYGPEUOQAQ&action=58&pagePos=9&dar=1&kw=Ingenieurb%c3%bcro&form_name=detail&lastFormName=search_nat&ci=D%c3%bcsseldorf&recFrom=201&hitno=9&kgs=05111000&zvo_ok=0&radius=5&orderby=name&ttforderby=rel&buc=184&verlNr=102&page=78&context=11"
"Klapdor GmbH, Dr.Ing.  ","","Kalkumer Str. 173","Düsseldorf","Unterrath","(02 11) 4 22 02 18","http://www.isrw-klapdor.de","","https://www.dasoertliche.de/?id=0184032977528392938153&recuid=QXSOTVSBYGX6TBPVDRAQKTCJQBPCYSBHJWFWI2CXFZ436AQ&action=58&pagePos=9&dar=1&kw=Ingenieurb%c3%bcro&form_name=detail&lastFormName=search_nat&ci=D%c3%bcsseldorf&recFrom=201&hitno=8&kgs=05111000&zvo_ok=0&radius=5&orderby=name&ttforderby=rel&buc=184&verlNr=102&page=78&context=11"
"Klapdor Dr.-Ing. GmbH  ","","Kalkumer Str. 173","Düsseldorf","Unterrath","(02 11) 41 85 56-0","http://www.isrw-klapdor.de","","https://www.dasoertliche.de/?id=0184088476930392846134&recuid=Z4UNGQGOLNR2GSN7VI23IK4FZLYFLATNQHA6AVWYHGAABCWMAI&action=58&pagePos=9&dar=2&kw=Ingenieurb%c3%bcro&form_name=detail&lastFormName=search_nat&ci=D%c3%bcsseldorf&recFrom=201&hitno=7&kgs=05111000&zvo_ok=0&radius=5&orderby=name&ttforderby=rel&buc=184&verlNr=102&page=78&context=11"
"KKK Ingenieurgesellschaft mbH Beratende Ingenieure Bauwesen Ingenieure  ","","Kurfürstenstr. 30","Düsseldorf","Stadtmitte","(02 11) 17 93 00-0","www.kkk-ing.de","","https://www.dasoertliche.de/?id=0184032988362329877721&recuid=PHNESEAA3GITFEKZCDQDRMDXPQZO6QWYON3RZOQYYNCEGAQ&action=58&pagePos=9&dar=1&kw=Ingenieurb%c3%bcro&form_name=detail&lastFormName=search_nat&ci=D%c3%bcsseldorf&recFrom=201&hitno=6&kgs=05111000&zvo_ok=0&radius=5&orderby=name&ttforderby=rel&buc=184&verlNr=102&page=78&context=11"
"Keilholz Walter Rechtsanwalt  ","","Schäferstr. 3","Düsseldorf","Pempelfort","(02 11) 49 91 32","www.anwalt-keilholz-duesseldorf.de","","https://www.dasoertliche.de/?id=0184032992769392938153&recuid=Z7DBBY3L6KG2VL5DI5ZSIBTLZI5AWKLGOHHBAHYAK5O7KAQ&action=58&pagePos=9&dar=1&kw=Ingenieurb%c3%bcro&form_name=detail&lastFormName=search_nat&ci=D%c3%bcsseldorf&recFrom=201&hitno=5&kgs=05111000&zvo_ok=0&radius=5&orderby=name&ttforderby=rel&buc=184&verlNr=102&page=78&context=11"
"KARKHEH GmbH  ","","Lenaustr. 1","Düsseldorf","Rath","(02 11) 83 09 36 40","www.karkhehgroup.com","","https://www.dasoertliche.de/?id=0184084635268329877721&recuid=KAHKSKH3WVCRCXA3RLW3ZMVDKWDNP5N2SLPQ75GJRKQ7Z2HSBUBA&action=58&pagePos=9&dar=1&kw=Ingenieurb%c3%bcro&form_name=detail&lastFormName=search_nat&ci=D%c3%bcsseldorf&recFrom=201&hitno=4&kgs=05111000&zvo_ok=0&radius=5&orderby=name&ttforderby=rel&buc=184&verlNr=102&page=78&context=11"
"Kallenberger Ingenieur-GmbH  ","","Vagedesstr. 2","Düsseldorf","Pempelfort","(02 11) 36 77 69 30","","","https://www.dasoertliche.de/?id=0184085276404329877721&recuid=ONJUEKVEG4MBEPY7U67IVEP6O2Y75I5HZ76FFHWU2PSLC2IC&action=58&pagePos=9&dar=1&kw=Ingenieurb%c3%bcro&form_name=detail&lastFormName=search_nat&ci=D%c3%bcsseldorf&recFrom=201&hitno=3&kgs=05111000&zvo_ok=0&radius=5&orderby=name&ttforderby=rel&buc=184&verlNr=102&page=78&context=11"
"Just Wilfried Ingenieur  ","","Rosenstr. 67","Düsseldorf","Pempelfort","(02 11) 4 98 03 10","","","https://www.dasoertliche.de/?id=0184071805906329877721&recuid=I7XRUXEXOWSTFHBTHXYEZG2CII4ZYNPFIZEWDJ2X352H2AQ&action=58&pagePos=9&dar=1&kw=Ingenieurb%c3%bcro&form_name=detail&lastFormName=search_nat&ci=D%c3%bcsseldorf&recFrom=201&hitno=2&kgs=05111000&zvo_ok=0&radius=5&orderby=name&ttforderby=rel&buc=184&verlNr=102&page=78&context=11"
"IVB Ingenieurgesellschaft für Verkehrs-und Baumanagement mbH  ","","St.-Franziskus-Str. 148","Düsseldorf","Mörsenbroich","(02 11) 61 01 89-90","http://www.ivb-consult.de","","https://www.dasoertliche.de/?id=0184088537276390426999&recuid=SB65N3AKTA2MMP5QYFA525GQSWJUZSTQ4EPXYPGJLXFDZGZSPYBA&action=58&pagePos=9&dar=1&kw=Ingenieurb%c3%bcro&form_name=detail&lastFormName=search_nat&ci=D%c3%bcsseldorf&recFrom=201&hitno=1&kgs=05111000&zvo_ok=0&radius=5&orderby=name&ttforderby=rel&buc=184&verlNr=102&page=78&context=11"
"ISF-Nowoplan GmbH Ingenieurbüro  ","","Hansaallee 201","Düsseldorf","Heerdt","(02 11) 4 54 20 90","","","https://www.dasoertliche.de/?id=0184032994584393278156&recuid=NIUSGJ5SC5QDS32HWGQMXI4EN6RZNFWIQBSNXPPER63FAAQ&action=58&pagePos=9&dar=1&kw=Ingenieurb%c3%bcro&form_name=detail&lastFormName=search_nat&ci=D%c3%bcsseldorf&recFrom=201&hitno=0&kgs=05111000&zvo_ok=0&radius=5&orderby=name&ttforderby=rel&buc=184&verlNr=102&page=78&context=11"
"IRIKA Engineering Commercial Im-Export  ","","Grafenberger Allee 342","Düsseldorf","Grafenberg","(02 11) 6 98 92 26","http://www.irika.de","","https://www.dasoertliche.de/?id=0184076891738329877721&recuid=CRCQENERJ4GEMDC7T74JZSXICHX35EFX5QNKX27QQ3SS4AQ&action=58&pagePos=8&dar=1&kw=Ingenieurb%c3%bcro&form_name=detail&lastFormName=search_nat&ci=D%c3%bcsseldorf&recFrom=176&hitno=21&kgs=05111000&zvo_ok=0&radius=5&orderby=name&ttforderby=rel&buc=184&verlNr=102&page=78&context=11"
"IPS Ingenieurbüro Peter Schneider Ingenieurbüro für Maschinenbau  ","","Börchemstr. 9","Düsseldorf","Benrath","(02 11) 25 29 42","www.ips-schneider.de","","https://www.dasoertliche.de/?id=0184058753946389395069&recuid=DW6ZM23S3P2E33R5E75DXSYQDBZ5YXNUBIOELHA2XN6SOAQ&action=58&pagePos=8&dar=1&kw=Ingenieurb%c3%bcro&form_name=detail&lastFormName=search_nat&ci=D%c3%bcsseldorf&recFrom=176&hitno=20&kgs=05111000&zvo_ok=0&radius=5&orderby=name&ttforderby=rel&buc=184&verlNr=102&page=78&context=11"
"IPS Ingenieurbüro Peter Schneider Ingenieurbüro für Maschinenbau  ","","Börchemstr. 9","Düsseldorf","Benrath","(02 11) 20 20 90","www.ips-schneider.de","","https://www.dasoertliche.de/?id=0184058753948389395069&recuid=SZQUVYFOKAUMMMVW7VY6OQGMSPFSFPB722L5SDOGGCQ2YAQ&action=58&pagePos=8&dar=1&kw=Ingenieurb%c3%bcro&form_name=detail&lastFormName=search_nat&ci=D%c3%bcsseldorf&recFrom=176&hitno=19&kgs=05111000&zvo_ok=0&radius=5&orderby=name&ttforderby=rel&buc=184&verlNr=102&page=78&context=11"
